filename,width,height,class,xmin,ymin,xmax,ymax
327-c_png_jpg.rf.39db3025736988f329510bbaa7b94811.jpg,640,640,MicroPlastic,199,395,279,436
327-c_png_jpg.rf.39db3025736988f329510bbaa7b94811.jpg,640,640,MicroPlastic,264,588,337,613
327-c_png_jpg.rf.39db3025736988f329510bbaa7b94811.jpg,640,640,MicroPlastic,483,445,495,523
327-c_png_jpg.rf.39db3025736988f329510bbaa7b94811.jpg,640,640,MicroPlastic,345,205,435,323
327-c_png_jpg.rf.39db3025736988f329510bbaa7b94811.jpg,640,640,MicroPlastic3,504,286,536,313
327-c_png_jpg.rf.39db3025736988f329510bbaa7b94811.jpg,640,640,MicroPlastic3,400,419,428,444
327-c_png_jpg.rf.39db3025736988f329510bbaa7b94811.jpg,640,640,MicroPlastic2,176,523,185,530
339-c_png_jpg.rf.803f51ef9d3f7aa196046ba38170b878.jpg,640,640,MicroPlastic3,263,321,302,344
339-c_png_jpg.rf.803f51ef9d3f7aa196046ba38170b878.jpg,640,640,MicroPlastic3,400,420,430,443
339-c_png_jpg.rf.803f51ef9d3f7aa196046ba38170b878.jpg,640,640,MicroPlastic3,506,283,539,314
339-c_png_jpg.rf.803f51ef9d3f7aa196046ba38170b878.jpg,640,640,MicroPlastic3,109,453,140,481
339-c_png_jpg.rf.803f51ef9d3f7aa196046ba38170b878.jpg,640,640,MicroPlastic,265,588,338,613
339-c_png_jpg.rf.803f51ef9d3f7aa196046ba38170b878.jpg,640,640,MicroPlastic,200,395,282,438
339-c_png_jpg.rf.803f51ef9d3f7aa196046ba38170b878.jpg,640,640,MicroPlastic,481,445,494,523
339-c_png_jpg.rf.803f51ef9d3f7aa196046ba38170b878.jpg,640,640,MicroPlastic,344,205,436,323
339-c_png_jpg.rf.803f51ef9d3f7aa196046ba38170b878.jpg,640,640,MicroPlastic2,310,410,318,418
339-c_png_jpg.rf.803f51ef9d3f7aa196046ba38170b878.jpg,640,640,MicroPlastic2,158,329,168,337
339-c_png_jpg.rf.803f51ef9d3f7aa196046ba38170b878.jpg,640,640,MicroPlastic2,176,522,184,531
272-c_png_jpg.rf.7755a61b5b1473e540306b4033de60f4.jpg,640,640,MicroPlastic3,397,422,429,446
272-c_png_jpg.rf.7755a61b5b1473e540306b4033de60f4.jpg,640,640,MicroPlastic2,310,410,319,418
272-c_png_jpg.rf.7755a61b5b1473e540306b4033de60f4.jpg,640,640,MicroPlastic2,176,523,186,531
272-c_png_jpg.rf.7755a61b5b1473e540306b4033de60f4.jpg,640,640,MicroPlastic2,428,569,438,578
272-c_png_jpg.rf.7755a61b5b1473e540306b4033de60f4.jpg,640,640,MicroPlastic2,477,329,487,337
272-c_png_jpg.rf.7755a61b5b1473e540306b4033de60f4.jpg,640,640,MicroPlastic2,158,330,169,339
272-c_png_jpg.rf.7755a61b5b1473e540306b4033de60f4.jpg,640,640,MicroPlastic,344,203,435,321
272-c_png_jpg.rf.7755a61b5b1473e540306b4033de60f4.jpg,640,640,MicroPlastic3,504,286,536,313
282-c_png_jpg.rf.7644487c7d1c707125cfb3bab5a1babf.jpg,640,640,MicroPlastic3,401,419,429,446
282-c_png_jpg.rf.7644487c7d1c707125cfb3bab5a1babf.jpg,640,640,MicroPlastic,265,587,338,614
282-c_png_jpg.rf.7644487c7d1c707125cfb3bab5a1babf.jpg,640,640,MicroPlastic,344,203,436,325
282-c_png_jpg.rf.7644487c7d1c707125cfb3bab5a1babf.jpg,640,640,MicroPlastic3,506,284,536,314
282-c_png_jpg.rf.7644487c7d1c707125cfb3bab5a1babf.jpg,640,640,MicroPlastic2,159,330,168,338
282-c_png_jpg.rf.7644487c7d1c707125cfb3bab5a1babf.jpg,640,640,MicroPlastic2,176,522,184,530
206-b_png_jpg.rf.b3f33f73ced1a99b5b32d1945d34b633.jpg,640,640,MicroPlastic,204,348,258,406
206-b_png_jpg.rf.b3f33f73ced1a99b5b32d1945d34b633.jpg,640,640,MicroPlastic,413,217,475,339
206-b_png_jpg.rf.b3f33f73ced1a99b5b32d1945d34b633.jpg,640,640,MicroPlastic,397,471,440,549
206-b_png_jpg.rf.b3f33f73ced1a99b5b32d1945d34b633.jpg,640,640,MicroPlastic,147,552,217,580
206-b_png_jpg.rf.b3f33f73ced1a99b5b32d1945d34b633.jpg,640,640,MicroPlastic3,400,427,430,455
206-b_png_jpg.rf.b3f33f73ced1a99b5b32d1945d34b633.jpg,640,640,MicroPlastic2,149,417,161,427
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic3,286,315,329,340
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic3,397,430,431,453
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic3,503,322,541,351
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic3,103,432,139,461
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic2,149,417,160,426
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic2,354,396,364,404
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic2,316,265,326,274
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic,395,465,448,553
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic,148,554,219,580
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic,203,347,257,409
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic,413,220,477,340
219-b_png_jpg.rf.ccf513ce3d9b236b3c5271a716defd33.jpg,640,640,MicroPlastic2,293,571,309,585
366-c_png_jpg.rf.d3bd53ef286bc77f0f88afbcc1027c94.jpg,640,640,MicroPlastic,200,394,280,436
366-c_png_jpg.rf.d3bd53ef286bc77f0f88afbcc1027c94.jpg,640,640,MicroPlastic,260,588,337,614
366-c_png_jpg.rf.d3bd53ef286bc77f0f88afbcc1027c94.jpg,640,640,MicroPlastic,481,435,496,518
366-c_png_jpg.rf.d3bd53ef286bc77f0f88afbcc1027c94.jpg,640,640,MicroPlastic,608,337,626,405
366-c_png_jpg.rf.d3bd53ef286bc77f0f88afbcc1027c94.jpg,640,640,MicroPlastic,344,204,437,324
366-c_png_jpg.rf.d3bd53ef286bc77f0f88afbcc1027c94.jpg,640,640,MicroPlastic2,159,328,168,338
366-c_png_jpg.rf.d3bd53ef286bc77f0f88afbcc1027c94.jpg,640,640,MicroPlastic2,177,522,187,530
366-c_png_jpg.rf.d3bd53ef286bc77f0f88afbcc1027c94.jpg,640,640,MicroPlastic2,311,410,317,417
366-c_png_jpg.rf.d3bd53ef286bc77f0f88afbcc1027c94.jpg,640,640,MicroPlastic3,396,417,431,445
366-c_png_jpg.rf.d3bd53ef286bc77f0f88afbcc1027c94.jpg,640,640,MicroPlastic2,430,571,435,576
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic,200,395,279,436
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic,467,433,514,529
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic,607,338,625,406
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic,265,588,337,613
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic,344,205,436,324
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic3,262,320,306,345
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic3,509,285,538,315
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic3,398,418,428,446
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic2,428,570,437,578
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic2,309,410,318,418
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic2,160,330,168,338
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic2,477,328,487,336
373-c_png_jpg.rf.7146c1e781af9b4ad441d1a530d7a86d.jpg,640,640,MicroPlastic2,176,521,185,529
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic3,104,433,137,462
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic3,397,428,430,453
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic3,448,540,479,567
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic,148,554,218,579
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic,204,347,256,405
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic,413,219,476,339
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic,528,396,544,463
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic2,556,412,567,420
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic2,355,395,363,403
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic2,295,572,305,584
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic2,150,418,158,426
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic2,316,265,324,273
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic3,287,316,323,342
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic3,502,321,540,351
230-b_png_jpg.rf.998ebd9e4644ae64da664e644c5656fe.jpg,640,640,MicroPlastic,400,472,441,545
116_png_jpg.rf.4b81750f191a7a0a68fe4778f546a4f6.jpg,640,640,MicroPlastic,288,321,308,390
116_png_jpg.rf.4b81750f191a7a0a68fe4778f546a4f6.jpg,640,640,MicroPlastic,498,304,621,405
116_png_jpg.rf.4b81750f191a7a0a68fe4778f546a4f6.jpg,640,640,MicroPlastic,324,508,414,564
116_png_jpg.rf.4b81750f191a7a0a68fe4778f546a4f6.jpg,640,640,MicroPlastic,131,464,190,506
116_png_jpg.rf.4b81750f191a7a0a68fe4778f546a4f6.jpg,640,640,MicroPlastic3,412,426,440,456
116_png_jpg.rf.4b81750f191a7a0a68fe4778f546a4f6.jpg,640,640,MicroPlastic2,257,524,269,534
246-b_png_jpg.rf.56fb9e95e97c3841f33245362e65e1fc.jpg,640,640,MicroPlastic,205,348,258,408
246-b_png_jpg.rf.56fb9e95e97c3841f33245362e65e1fc.jpg,640,640,MicroPlastic,146,548,229,585
246-b_png_jpg.rf.56fb9e95e97c3841f33245362e65e1fc.jpg,640,640,MicroPlastic,398,473,441,548
246-b_png_jpg.rf.56fb9e95e97c3841f33245362e65e1fc.jpg,640,640,MicroPlastic,529,395,546,463
246-b_png_jpg.rf.56fb9e95e97c3841f33245362e65e1fc.jpg,640,640,MicroPlastic,414,220,476,340
246-b_png_jpg.rf.56fb9e95e97c3841f33245362e65e1fc.jpg,640,640,MicroPlastic3,397,428,431,454
246-b_png_jpg.rf.56fb9e95e97c3841f33245362e65e1fc.jpg,640,640,MicroPlastic2,149,418,160,426
129-b_png_jpg.rf.08641ae665c41969868f32a720a84587.jpg,640,640,MicroPlastic3,287,317,323,342
129-b_png_jpg.rf.08641ae665c41969868f32a720a84587.jpg,640,640,MicroPlastic3,397,428,430,455
129-b_png_jpg.rf.08641ae665c41969868f32a720a84587.jpg,640,640,MicroPlastic3,509,320,544,351
129-b_png_jpg.rf.08641ae665c41969868f32a720a84587.jpg,640,640,MicroPlastic,413,219,476,340
129-b_png_jpg.rf.08641ae665c41969868f32a720a84587.jpg,640,640,MicroPlastic3,104,434,137,461
129-b_png_jpg.rf.08641ae665c41969868f32a720a84587.jpg,640,640,MicroPlastic2,316,265,325,272
129-b_png_jpg.rf.08641ae665c41969868f32a720a84587.jpg,640,640,MicroPlastic2,150,418,158,425
129-b_png_jpg.rf.08641ae665c41969868f32a720a84587.jpg,640,640,MicroPlastic2,355,396,363,404
129-b_png_jpg.rf.08641ae665c41969868f32a720a84587.jpg,640,640,MicroPlastic2,296,572,305,580
191-b_png_jpg.rf.c05b3ad09d294f61d59140939c56304e.jpg,640,640,MicroPlastic2,149,419,159,426
191-b_png_jpg.rf.c05b3ad09d294f61d59140939c56304e.jpg,640,640,MicroPlastic,397,471,441,547
191-b_png_jpg.rf.c05b3ad09d294f61d59140939c56304e.jpg,640,640,MicroPlastic,148,553,218,579
191-b_png_jpg.rf.c05b3ad09d294f61d59140939c56304e.jpg,640,640,MicroPlastic,412,215,475,338
191-b_png_jpg.rf.c05b3ad09d294f61d59140939c56304e.jpg,640,640,MicroPlastic3,395,426,430,456
306-c_png_jpg.rf.79a6333d2b6d29a2d23cf575226fdb2c.jpg,640,640,MicroPlastic,345,204,436,324
306-c_png_jpg.rf.79a6333d2b6d29a2d23cf575226fdb2c.jpg,640,640,MicroPlastic,485,445,495,524
306-c_png_jpg.rf.79a6333d2b6d29a2d23cf575226fdb2c.jpg,640,640,MicroPlastic,266,586,337,614
306-c_png_jpg.rf.79a6333d2b6d29a2d23cf575226fdb2c.jpg,640,640,MicroPlastic2,174,521,184,530
306-c_png_jpg.rf.79a6333d2b6d29a2d23cf575226fdb2c.jpg,640,640,MicroPlastic2,159,329,168,337
306-c_png_jpg.rf.79a6333d2b6d29a2d23cf575226fdb2c.jpg,640,640,MicroPlastic3,401,419,428,447
321-c_png_jpg.rf.57e3b6c71411e516287629d2cbf8bafe.jpg,640,640,MicroPlastic3,399,418,428,446
321-c_png_jpg.rf.57e3b6c71411e516287629d2cbf8bafe.jpg,640,640,MicroPlastic,265,588,338,613
321-c_png_jpg.rf.57e3b6c71411e516287629d2cbf8bafe.jpg,640,640,MicroPlastic,484,445,494,524
321-c_png_jpg.rf.57e3b6c71411e516287629d2cbf8bafe.jpg,640,640,MicroPlastic,346,204,436,323
321-c_png_jpg.rf.57e3b6c71411e516287629d2cbf8bafe.jpg,640,640,MicroPlastic2,160,330,168,337
321-c_png_jpg.rf.57e3b6c71411e516287629d2cbf8bafe.jpg,640,640,MicroPlastic2,310,409,318,417
321-c_png_jpg.rf.57e3b6c71411e516287629d2cbf8bafe.jpg,640,640,MicroPlastic2,477,329,486,337
321-c_png_jpg.rf.57e3b6c71411e516287629d2cbf8bafe.jpg,640,640,MicroPlastic2,429,570,436,577
321-c_png_jpg.rf.57e3b6c71411e516287629d2cbf8bafe.jpg,640,640,MicroPlastic2,176,523,182,529
108_png_jpg.rf.ff49071734cd124eab535565dcc03a25.jpg,640,640,MicroPlastic3,355,301,393,326
108_png_jpg.rf.ff49071734cd124eab535565dcc03a25.jpg,640,640,MicroPlastic3,209,418,254,449
108_png_jpg.rf.ff49071734cd124eab535565dcc03a25.jpg,640,640,MicroPlastic3,405,426,442,457
108_png_jpg.rf.ff49071734cd124eab535565dcc03a25.jpg,640,640,MicroPlastic,131,464,190,505
108_png_jpg.rf.ff49071734cd124eab535565dcc03a25.jpg,640,640,MicroPlastic,492,304,622,405
108_png_jpg.rf.ff49071734cd124eab535565dcc03a25.jpg,640,640,MicroPlastic2,342,390,354,398
108_png_jpg.rf.ff49071734cd124eab535565dcc03a25.jpg,640,640,MicroPlastic2,167,342,176,350
108_png_jpg.rf.ff49071734cd124eab535565dcc03a25.jpg,640,640,MicroPlastic2,255,524,270,533
347-c_png_jpg.rf.07eaa6c0ddc6c4fcac026680a1356210.jpg,640,640,MicroPlastic,201,396,279,436
347-c_png_jpg.rf.07eaa6c0ddc6c4fcac026680a1356210.jpg,640,640,MicroPlastic,483,445,493,524
347-c_png_jpg.rf.07eaa6c0ddc6c4fcac026680a1356210.jpg,640,640,MicroPlastic,266,588,339,614
347-c_png_jpg.rf.07eaa6c0ddc6c4fcac026680a1356210.jpg,640,640,MicroPlastic,345,205,435,323
347-c_png_jpg.rf.07eaa6c0ddc6c4fcac026680a1356210.jpg,640,640,MicroPlastic3,506,286,538,314
347-c_png_jpg.rf.07eaa6c0ddc6c4fcac026680a1356210.jpg,640,640,MicroPlastic3,400,420,430,445
347-c_png_jpg.rf.07eaa6c0ddc6c4fcac026680a1356210.jpg,640,640,MicroPlastic2,159,329,168,337
347-c_png_jpg.rf.07eaa6c0ddc6c4fcac026680a1356210.jpg,640,640,MicroPlastic2,309,409,317,416
347-c_png_jpg.rf.07eaa6c0ddc6c4fcac026680a1356210.jpg,640,640,MicroPlastic2,477,329,486,337
347-c_png_jpg.rf.07eaa6c0ddc6c4fcac026680a1356210.jpg,640,640,MicroPlastic2,177,522,184,530
347-c_png_jpg.rf.07eaa6c0ddc6c4fcac026680a1356210.jpg,640,640,MicroPlastic2,429,571,437,578
117_png_jpg.rf.9b39cbb38291825ae4eaeda7520d45f0.jpg,640,640,MicroPlastic3,356,301,392,327
117_png_jpg.rf.9b39cbb38291825ae4eaeda7520d45f0.jpg,640,640,MicroPlastic3,409,426,439,456
117_png_jpg.rf.9b39cbb38291825ae4eaeda7520d45f0.jpg,640,640,MicroPlastic,324,511,411,563
117_png_jpg.rf.9b39cbb38291825ae4eaeda7520d45f0.jpg,640,640,MicroPlastic,131,465,190,506
117_png_jpg.rf.9b39cbb38291825ae4eaeda7520d45f0.jpg,640,640,MicroPlastic,287,321,307,389
117_png_jpg.rf.9b39cbb38291825ae4eaeda7520d45f0.jpg,640,640,MicroPlastic,499,304,621,405
117_png_jpg.rf.9b39cbb38291825ae4eaeda7520d45f0.jpg,640,640,MicroPlastic2,167,342,176,350
117_png_jpg.rf.9b39cbb38291825ae4eaeda7520d45f0.jpg,640,640,MicroPlastic2,259,524,267,532
299-c_png_jpg.rf.1e1980d0cecbf66d89d4f090cbf7fd55.jpg,640,640,MicroPlastic3,108,453,143,481
299-c_png_jpg.rf.1e1980d0cecbf66d89d4f090cbf7fd55.jpg,640,640,MicroPlastic3,394,416,430,444
299-c_png_jpg.rf.1e1980d0cecbf66d89d4f090cbf7fd55.jpg,640,640,MicroPlastic3,265,321,306,344
299-c_png_jpg.rf.1e1980d0cecbf66d89d4f090cbf7fd55.jpg,640,640,MicroPlastic3,505,285,536,314
299-c_png_jpg.rf.1e1980d0cecbf66d89d4f090cbf7fd55.jpg,640,640,MicroPlastic2,311,410,319,417
299-c_png_jpg.rf.1e1980d0cecbf66d89d4f090cbf7fd55.jpg,640,640,MicroPlastic2,159,329,168,337
299-c_png_jpg.rf.1e1980d0cecbf66d89d4f090cbf7fd55.jpg,640,640,MicroPlastic2,478,329,486,336
299-c_png_jpg.rf.1e1980d0cecbf66d89d4f090cbf7fd55.jpg,640,640,MicroPlastic2,174,522,184,530
299-c_png_jpg.rf.1e1980d0cecbf66d89d4f090cbf7fd55.jpg,640,640,MicroPlastic2,429,570,438,578
299-c_png_jpg.rf.1e1980d0cecbf66d89d4f090cbf7fd55.jpg,640,640,MicroPlastic,264,589,337,613
299-c_png_jpg.rf.1e1980d0cecbf66d89d4f090cbf7fd55.jpg,640,640,MicroPlastic,344,204,436,323
310-c_png_jpg.rf.b9ae5ff57c7fe4377e7cf522f6e12312.jpg,640,640,MicroPlastic3,110,452,140,480
310-c_png_jpg.rf.b9ae5ff57c7fe4377e7cf522f6e12312.jpg,640,640,MicroPlastic3,400,418,429,445
310-c_png_jpg.rf.b9ae5ff57c7fe4377e7cf522f6e12312.jpg,640,640,MicroPlastic3,529,519,560,553
310-c_png_jpg.rf.b9ae5ff57c7fe4377e7cf522f6e12312.jpg,640,640,MicroPlastic2,177,522,185,531
310-c_png_jpg.rf.b9ae5ff57c7fe4377e7cf522f6e12312.jpg,640,640,MicroPlastic2,159,330,168,336
310-c_png_jpg.rf.b9ae5ff57c7fe4377e7cf522f6e12312.jpg,640,640,MicroPlastic,265,587,338,612
310-c_png_jpg.rf.b9ae5ff57c7fe4377e7cf522f6e12312.jpg,640,640,MicroPlastic,483,445,495,523
310-c_png_jpg.rf.b9ae5ff57c7fe4377e7cf522f6e12312.jpg,640,640,MicroPlastic3,507,283,537,312
310-c_png_jpg.rf.b9ae5ff57c7fe4377e7cf522f6e12312.jpg,640,640,MicroPlastic3,264,320,306,344
310-c_png_jpg.rf.b9ae5ff57c7fe4377e7cf522f6e12312.jpg,640,640,MicroPlastic,344,204,436,323
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic3,264,320,307,343
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic3,507,287,538,313
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic3,401,417,429,444
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic3,109,456,140,480
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic3,534,524,560,551
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic,264,587,338,613
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic,200,396,281,436
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic,483,445,496,523
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic,345,205,436,323
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic2,159,330,167,337
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic2,310,410,318,417
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic2,429,570,439,577
345-c_png_jpg.rf.ac5e43c2e5e20e838b89258ecea4b077.jpg,640,640,MicroPlastic2,176,522,184,530
164-b_png_jpg.rf.cd2d8649af62a17183f6e4d44a7e040a.jpg,640,640,MicroPlastic3,286,316,320,341
164-b_png_jpg.rf.cd2d8649af62a17183f6e4d44a7e040a.jpg,640,640,MicroPlastic3,106,433,138,461
164-b_png_jpg.rf.cd2d8649af62a17183f6e4d44a7e040a.jpg,640,640,MicroPlastic3,397,428,430,455
164-b_png_jpg.rf.cd2d8649af62a17183f6e4d44a7e040a.jpg,640,640,MicroPlastic,147,553,217,580
164-b_png_jpg.rf.cd2d8649af62a17183f6e4d44a7e040a.jpg,640,640,MicroPlastic,413,218,476,340
164-b_png_jpg.rf.cd2d8649af62a17183f6e4d44a7e040a.jpg,640,640,MicroPlastic2,316,265,324,272
164-b_png_jpg.rf.cd2d8649af62a17183f6e4d44a7e040a.jpg,640,640,MicroPlastic2,354,395,364,404
164-b_png_jpg.rf.cd2d8649af62a17183f6e4d44a7e040a.jpg,640,640,MicroPlastic2,149,418,157,426
164-b_png_jpg.rf.cd2d8649af62a17183f6e4d44a7e040a.jpg,640,640,MicroPlastic2,295,571,306,580
164-b_png_jpg.rf.cd2d8649af62a17183f6e4d44a7e040a.jpg,640,640,MicroPlastic3,510,322,543,350
337-c_png_jpg.rf.6a76d7e83eb5c29cd821199c64580c6e.jpg,640,640,MicroPlastic,200,396,282,436
337-c_png_jpg.rf.6a76d7e83eb5c29cd821199c64580c6e.jpg,640,640,MicroPlastic,485,443,495,524
337-c_png_jpg.rf.6a76d7e83eb5c29cd821199c64580c6e.jpg,640,640,MicroPlastic,264,589,338,613
337-c_png_jpg.rf.6a76d7e83eb5c29cd821199c64580c6e.jpg,640,640,MicroPlastic,345,205,435,323
337-c_png_jpg.rf.6a76d7e83eb5c29cd821199c64580c6e.jpg,640,640,MicroPlastic3,506,285,537,314
337-c_png_jpg.rf.6a76d7e83eb5c29cd821199c64580c6e.jpg,640,640,MicroPlastic3,401,419,429,446
337-c_png_jpg.rf.6a76d7e83eb5c29cd821199c64580c6e.jpg,640,640,MicroPlastic2,311,410,319,416
337-c_png_jpg.rf.6a76d7e83eb5c29cd821199c64580c6e.jpg,640,640,MicroPlastic2,159,329,168,337
337-c_png_jpg.rf.6a76d7e83eb5c29cd821199c64580c6e.jpg,640,640,MicroPlastic2,175,523,185,531
286-c_png_jpg.rf.0132b5bbe5fffd022ef4de5cdeb149f1.jpg,640,640,MicroPlastic,265,588,337,613
286-c_png_jpg.rf.0132b5bbe5fffd022ef4de5cdeb149f1.jpg,640,640,MicroPlastic,344,207,437,325
286-c_png_jpg.rf.0132b5bbe5fffd022ef4de5cdeb149f1.jpg,640,640,MicroPlastic3,400,419,428,446
286-c_png_jpg.rf.0132b5bbe5fffd022ef4de5cdeb149f1.jpg,640,640,MicroPlastic2,310,409,319,417
286-c_png_jpg.rf.0132b5bbe5fffd022ef4de5cdeb149f1.jpg,640,640,MicroPlastic2,159,328,168,338
286-c_png_jpg.rf.0132b5bbe5fffd022ef4de5cdeb149f1.jpg,640,640,MicroPlastic2,176,523,184,531
88_png_jpg.rf.ab2080d46be61ce0ac705d257f549bdd.jpg,640,640,MicroPlastic3,358,302,393,328
88_png_jpg.rf.ab2080d46be61ce0ac705d257f549bdd.jpg,640,640,MicroPlastic3,207,422,249,445
88_png_jpg.rf.ab2080d46be61ce0ac705d257f549bdd.jpg,640,640,MicroPlastic3,406,428,441,456
88_png_jpg.rf.ab2080d46be61ce0ac705d257f549bdd.jpg,640,640,MicroPlastic,131,464,190,506
88_png_jpg.rf.ab2080d46be61ce0ac705d257f549bdd.jpg,640,640,MicroPlastic,325,511,413,563
88_png_jpg.rf.ab2080d46be61ce0ac705d257f549bdd.jpg,640,640,MicroPlastic,499,304,621,405
88_png_jpg.rf.ab2080d46be61ce0ac705d257f549bdd.jpg,640,640,MicroPlastic2,257,524,266,532
88_png_jpg.rf.ab2080d46be61ce0ac705d257f549bdd.jpg,640,640,MicroPlastic2,342,389,353,399
88_png_jpg.rf.ab2080d46be61ce0ac705d257f549bdd.jpg,640,640,MicroPlastic2,167,341,175,350
304-c_png_jpg.rf.e3a8dc6ecd378f5bea5f352d8be4e21c.jpg,640,640,MicroPlastic3,265,320,307,342
304-c_png_jpg.rf.e3a8dc6ecd378f5bea5f352d8be4e21c.jpg,640,640,MicroPlastic3,110,451,142,481
304-c_png_jpg.rf.e3a8dc6ecd378f5bea5f352d8be4e21c.jpg,640,640,MicroPlastic3,400,418,431,445
304-c_png_jpg.rf.e3a8dc6ecd378f5bea5f352d8be4e21c.jpg,640,640,MicroPlastic3,507,285,536,314
304-c_png_jpg.rf.e3a8dc6ecd378f5bea5f352d8be4e21c.jpg,640,640,MicroPlastic,483,443,494,524
304-c_png_jpg.rf.e3a8dc6ecd378f5bea5f352d8be4e21c.jpg,640,640,MicroPlastic,265,588,338,612
304-c_png_jpg.rf.e3a8dc6ecd378f5bea5f352d8be4e21c.jpg,640,640,MicroPlastic,344,204,436,323
304-c_png_jpg.rf.e3a8dc6ecd378f5bea5f352d8be4e21c.jpg,640,640,MicroPlastic2,175,523,184,530
125_png_jpg.rf.72872fdd2482034afbdc90a377ec7b16.jpg,640,640,MicroPlastic,288,320,308,389
